genes	logFC	logCPM	F	PValue	FDR
AT4G16650	2.00154182944406	1.68669607852717	0.787144502100519	0.407412235615824	0.907253666219377
AT3G05675	0.972639839965673	3.75883321898719	0.792608838895822	0.407467972065321	0.907253666219377
AT4G28910	1.05586388161738	2.73068330398124	0.786592487947027	0.407567591514335	0.907253666219377
AT5G56660	0.138694376722789	6.33851932871471	0.784776872213522	0.408079265468586	0.907685436132554
AT3G57190	0.609009910602978	2.89767525749986	0.784664105863982	0.408111080408166	0.907685436132554
AT5G06245	0.12876189697835	6.77054065016509	0.784610768220239	0.408126130077943	0.907685436132554
AT4G00750	0.12825615618518	8.05790653039385	0.784016388203676	0.408293902069461	0.907685436132554
AT2G32720	-0.509656216361209	2.90739845639987	0.782100484533994	0.408835475914627	0.907685436132554
AT5G05410	0.493922164587998	4.16882767130143	0.78186262425265	0.408902796149284	0.907685436132554
AT1G70940	0.219812424088768	5.33637544047998	0.781232308277403	0.409081280338042	0.907685436132554
AT3G24575	0.14791925856454	7.51045323304251	0.780810401843943	0.409200822624244	0.907685436132554
AT1G09637	0.177367474636762	4.40869130172656	0.780402975673729	0.409316317434674	0.907685436132554
AT1G55990	0.251560595870333	8.81440041320438	0.780355925504026	0.409329658448237	0.907685436132554
AT5G59660	-0.811436166993237	2.18284152319438	0.780215551075193	0.409369465745353	0.907685436132554
AT1G55760	-2.04397052487465	4.17981252811071	0.807907607935032	0.409429569165881	0.907685436132554
AT5G59190	-0.63633991599338	2.25007799834062	0.779456444817806	0.409584844647253	0.907685436132554
AT1G15550	-0.492401666811592	3.19578987465411	0.779332850477025	0.409619929599424	0.907685436132554
AT2G41410	1.00249383122232	2.59647196030999	0.778654045929615	0.409812712582873	0.907685436132554
AT4G22235	-0.778031977714182	2.38431072554047	0.778525196805653	0.409849323315723	0.907685436132554
AT5G03040	0.332074382202659	3.05755538571758	0.77828756542593	0.409916857379709	0.907685436132554
AT1G06190	1.14563384638907	2.10728997338962	0.77823488311128	0.40993183203872	0.907685436132554
AT1G75350	0.265747551245755	3.87335604568423	0.778188722774511	0.409944953612262	0.907685436132554
AT5G57770	0.121623097246759	6.24144419486719	0.778037610641066	0.409987913773222	0.907685436132554
AT1G10170	-0.632138766029821	2.27415529264823	0.777236897518429	0.410215676660734	0.907685436132554
AT2G23310	1.83004467544639	2.23209033872878	0.776955731327017	0.410295704545321	0.907685436132554
AT3G16180	-1.46411403227098	3.12028150622639	0.784616161350231	0.41031557772169	0.907685436132554
ATCG00690	-0.829550337354859	2.23398671027222	0.776483726901177	0.410430109077574	0.907685436132554
AT2G27900	-1.82580526327273	3.13540993782098	0.791108544061698	0.410652103949926	0.907685436132554
AT1G44770	1.79628542424424	2.6571121533047	0.780450429273718	0.410653358511639	0.907685436132554
AT3G56990	-1.04987434329673	2.89372151156325	0.775391736765967	0.410741338383456	0.907685436132554
AT5G07322	-1.1820476183194	2.07944147811232	0.774773114440178	0.410917827696276	0.907685436132554
AT5G67220	-0.542341913977555	2.49372258453152	0.774480851855731	0.411001252596853	0.907685436132554
AT5G47650	-1.29651417074408	2.98876842595822	0.777705228923772	0.411002904302849	0.907685436132554
AT1G01120	1.20112577107651	1.85103254612209	0.773340316657245	0.411327083779433	0.907781785601973
AT2G36026	-0.335787880808226	4.14373492964252	0.77313006193562	0.411387197081055	0.907781785601973
AT4G05910	0.286124736621902	5.24349538308752	0.773026217165758	0.411416892451799	0.907781785601973
AT4G16310	0.491978420587995	2.55686999015821	0.772303084297438	0.411623778441048	0.907781785601973
AT5G12940	-1.31957833019737	1.72992579945263	0.771666462969608	0.41180605787826	0.907781785601973
AT3G18290	1.06086709605321	2.3281966560601	0.770420864418138	0.412163092599527	0.907781785601973
AT2G35800	-0.683369887942912	2.69552582874532	0.770417187109826	0.412164147419496	0.907781785601973
AT2G40720	-1.0032286114605	2.84677120161996	0.770123584294846	0.41224838070457	0.907781785601973
AT2G05620	1.0600125042065	3.03870957218347	0.769910925970175	0.412309409391768	0.907781785601973
AT1G48840	0.961486111993631	3.58200244013991	0.773584578395962	0.412344963905062	0.907781785601973
AT5G56610	-1.04098977723336	3.82813170441362	0.778054817639071	0.412350354825169	0.907781785601973
AT2G47560	1.60677158348005	4.40754545428724	0.796528727942339	0.412519407066702	0.907781785601973
AT5G63160	-0.338758068296948	5.00328156419305	0.769163377390394	0.41252406100094	0.907781785601973
AT4G30270	0.534389793709536	4.65158008010008	0.768704383005151	0.412655949717247	0.907781785601973
AT2G05915	-0.522348297133893	3.13340887106063	0.768356810065587	0.412755869289012	0.907781785601973
AT3G16380	-0.275812439999655	4.30010713596056	0.767929883011231	0.412878656904664	0.907781785601973
AT3G24900	-0.768020726313482	2.7320254138287	0.767913081542646	0.412883490392232	0.907781785601973
AT4G05015	-0.255114367354394	4.2727904942959	0.766285007895485	0.413352308789924	0.908513449833744
AT5G64270	0.110842609663302	7.47151245020786	0.765784797125795	0.413496528181073	0.908513449833744
AT1G50240	-0.108308038198131	9.03671253284834	0.765522203941658	0.413572272097651	0.908513449833744
AT5G65460	0.242765591256522	4.67689596617593	0.764875603085002	0.413758880650011	0.908513449833744
AT1G48750	0.765404811204654	2.05964718682766	0.764835613986161	0.413770426112233	0.908513449833744
AT3G13750	-0.181190803604616	5.22027093020528	0.764158525439846	0.41396599395586	0.908513449833744
AT1G75690	0.361672897086941	3.37244732065018	0.763850028215245	0.414055150619605	0.908513449833744
AT1G65260	1.01925143924578	3.05708118269537	0.763496082988513	0.414157481588943	0.908513449833744
AT3G09060	-0.481210549363916	2.95614798289446	0.76338515154288	0.414189562297731	0.908513449833744
AT4G17270	-0.164891488884454	5.29285542288418	0.762427048546984	0.414466813571596	0.908658468187689
AT2G18290	-0.17160857481487	6.00920742009078	0.762388291403587	0.414478035483214	0.908658468187689
AT5G62140	0.286320386683178	6.59283612792089	0.762035671055399	0.414580158143484	0.908658468187689
AT5G43310	1.07670184703058	2.50409520107865	0.76151557577018	0.414730860469921	0.908751684613408
AT3G23030	0.246841795994273	4.28648910895916	0.760777746100263	0.414944811164699	0.908983405109424
AT2G47070	1.00546590468122	2.55838402214426	0.759235292550724	0.415392680379165	0.909288294971952
AT3G52850	0.197658513766983	5.34368933972557	0.759187291873086	0.415406630958786	0.909288294971952
AT3G60320	-0.18508467390977	4.63755105728812	0.759180178176804	0.415408698500459	0.909288294971952
AT1G71250	-0.738579139150222	1.94331461283349	0.75814480992767	0.415709804921257	0.909710359766471
AT2G25770	0.755522698432019	3.79839533120653	0.756881919309324	0.416295833152226	0.910755545393712
AT4G38770	-0.117368842645495	11.0582010394703	0.755488613879179	0.416483961860747	0.910873029492497
AT5G09155	0.111814577570206	8.63292252738363	0.755206310974664	0.416566382491391	0.910873029492497
AT1G09673	-0.840927287804996	3.86213434360478	0.757924943046998	0.416849860513373	0.911255706003863
AT3G02260	-0.383548367636843	4.06575586455745	0.753439423698766	0.417082863667236	0.911527871401783
AT1G09400	0.521986758204312	2.81575831356508	0.752568267851607	0.417337909265809	0.911755240480118
AT5G07025	-0.361693973992613	4.51048956625755	0.752228413172793	0.417437478682054	0.911755240480118
AT3G17240	0.53196700708498	2.51899799900909	0.751972478872665	0.417512487814191	0.911755240480118
AT1G34370	1.93166880644218	6.6056115140876	0.77693692255012	0.417934852523456	0.912440409576287
AT5G28300	-0.201607336177599	5.04297067128922	0.74899881509665	0.418385675451854	0.913048719106931
AT3G16470	0.153964824301557	11.1846447380987	0.748811757934069	0.41844070586006	0.913048719106931
AT3G52450	1.53685860274578	1.89531382100055	0.748475932555419	0.418539533065206	0.913048719106931
AT4G23880	-0.620128622399673	2.94476191671102	0.747931156262218	0.418699934395567	0.913161513202792
AT5G53340	-0.265550926571395	4.39107975080612	0.746777345678557	0.419039999405792	0.91348969442754
AT4G38920	0.99080997970086	3.41712319095563	0.749602674964207	0.419110925889071	0.91348969442754
AT1G73390	1.59752294202337	1.90908748449727	0.746202895143711	0.419209482195094	0.91348969442754
AT2G07850	-0.108125546322073	7.05709012225618	0.745945858609206	0.419285354328365	0.91348969442754
AT1G56070	0.246922323300736	5.19007088143691	0.744803054748033	0.419622968329034	0.913944331224379
AT3G02825	-0.594239168340323	3.22343828302474	0.744185659305994	0.419805553994189	0.913944331224379
AT2G47485	0.351174939530742	3.28103396818805	0.744135481427244	0.419820399261383	0.913944331224379
AT1G53240	-1.04867267878472	2.55763440247189	0.742791212888089	0.420218435179592	0.913950841251269
AT5G03825	0.434493099760518	3.15437697567058	0.742575454856549	0.420282380180432	0.913950841251269
AT4G23400	1.22268321727567	4.49509994284193	0.762791744577545	0.420390658330829	0.913950841251269
AT1G31180	0.375039670076859	2.91463812901197	0.742036247165754	0.420442259049016	0.913950841251269
AT1G22360	0.571726641712497	3.34148410330337	0.74198296801053	0.420458062271619	0.913950841251269
AT2G37650	1.18111329499373	2.05958181705876	0.741391649846882	0.420633521592359	0.913950841251269
AT3G25590	0.446166899730756	4.0463344649984	0.741227318436463	0.420682304926775	0.913950841251269
AT4G37200	0.122394890260982	6.99924494984176	0.740501434937643	0.420897904779447	0.913950841251269
AT1G74970	0.50311522549174	2.67270676482954	0.740365588949857	0.420938274119169	0.913950841251269
AT4G07855	-0.117579110258229	10.1263608800141	0.740246729251125	0.420973601014945	0.913950841251269
AT4G13160	1.60770433907537	1.54964476416918	0.740090347842248	0.421020087566053	0.913950841251269
AT3G05200	0.210747044476035	5.96993793271613	0.738747356898779	0.421419667989143	0.914581924767964
AT2G15970	0.173035946319254	5.2921886024555	0.737876352693092	0.42167916115596	0.914582685582465
AT5G65380	-1.83489370076483	2.12955058096448	0.737837741846893	0.421690670516294	0.914582685582465
AT3G49990	-1.16934554466209	2.34764949440149	0.737650083841277	0.421746616348824	0.914582685582465
AT2G27920	-1.9165920030607	3.67684189044749	0.761243893381121	0.421874760259308	0.914624480242179
AT1G05363	0.251128610584433	3.48430962518786	0.736090596406325	0.422212027360818	0.914926762786959
AT1G15380	1.38638475373439	2.51021081016789	0.735901727981509	0.422268451987894	0.914926762786959
AT1G15405	0.569176585248162	2.78901671039005	0.735659253694336	0.422340910140201	0.914926762786959
AT3G10770	1.02914628899183	3.01235765094911	0.734979793279083	0.42254406427797	0.914991741483276
AT3G06868	1.69536364098281	4.7622608228264	0.760072540068047	0.422696154816821	0.914991741483276
AT5G42790	0.472131964415297	3.18570526856665	0.733934810397682	0.422856830427687	0.914991741483276
AT5G09685	-0.103348380315934	8.68995328040056	0.733758894970433	0.422909520956023	0.914991741483276
AT3G17100	-0.259369273041658	4.80885290088869	0.733730237604382	0.422918105519435	0.914991741483276
AT2G34300	0.437868948929598	3.51316531016298	0.73313036181475	0.423097871345105	0.914991741483276
AT3G52500	0.188252464213569	7.36651752404533	0.733012163133412	0.423133307423227	0.914991741483276
AT3G52960	-0.622508680423715	3.16729369001384	0.732041975190218	0.423424360927835	0.915289050013743
AT3G27750	-0.12306909613624	9.42325966260267	0.731334888245177	0.42363669882908	0.915289050013743
AT3G48530	-0.557746275361347	2.77730312109885	0.730668090006773	0.423837103550947	0.915289050013743
AT1G69010	-0.310147907474053	3.25821480726584	0.730630157050699	0.423848509050298	0.915289050013743
AT2G46590	0.285248676804816	3.5020913361091	0.729762728467552	0.424109465483403	0.915289050013743
AT1G19710	0.252152535465318	5.58796058534399	0.729622981667997	0.424151532282018	0.915289050013743
AT1G73440	-0.201804123312322	5.41101680535522	0.729554130288972	0.42417226063475	0.915289050013743
AT3G22120	0.157062363221331	7.54447249337104	0.729191485225372	0.4242814667077	0.915289050013743
AT3G02670	-1.78679033280189	2.18071924938112	0.728400024972786	0.424519970963711	0.915289050013743
AT2G47020	-0.222844123270043	5.80852082789573	0.728394451759757	0.424521651242233	0.915289050013743
AT1G68870	0.198402096228871	6.45406140930953	0.728228432554772	0.424571709864172	0.915289050013743
AT5G05435	1.57199410314444	4.44363238354992	0.752091561961664	0.424982536212496	0.915289050013743
AT4G32710	-0.977848513396726	2.79674095693686	0.726656882011542	0.425046065577175	0.915289050013743
AT1G22940	-1.5583180092405	1.66339486524695	0.726532310023976	0.425083704799801	0.915289050013743
AT1G71015	-0.512325021380066	3.05263773162671	0.726079918484214	0.425220441796845	0.915289050013743
AT1G75450	-0.126829728710792	8.15478654778102	0.72601931537492	0.425238764984106	0.915289050013743
AT1G30400	-0.288429658726763	3.63504367443486	0.725984112034665	0.425249409235425	0.915289050013743
AT3G18370	0.399574092611192	3.62197548925479	0.725413438546856	0.425422023993661	0.915289050013743
ATCG00100	-0.525522153715293	2.44179961229541	0.725117613097658	0.425511550815439	0.915289050013743
AT5G53905	-0.257468314963721	4.09448206359062	0.725066328612417	0.425527074498089	0.915289050013743
AT5G02195	0.306852502642322	5.47792523900448	0.724806724871903	0.425605670658537	0.915289050013743
AT2G43180	0.188390685536452	6.71122658701127	0.724601910507136	0.42566769651276	0.915289050013743
AT4G03110	-1.17465985925693	2.04368709262833	0.723718748417455	0.425935328853713	0.915586936450433
AT3G18490	-0.206307176760561	5.83184699752152	0.723370130368824	0.426041052406102	0.915586936450433
AT1G29780	-0.34595588232073	3.126983566452	0.722527834540554	0.426296675279091	0.915586936450433
AT2G41515	-0.461816575531558	3.13944849797723	0.722207949794355	0.426393823380768	0.915586936450433
AT3G08070	-0.213863283885137	4.10602040526653	0.722164947435772	0.426406885948661	0.915586936450433
AT1G15130	0.663648259384653	2.77114693625418	0.720950378072027	0.426776109796768	0.915586936450433
AT3G57020	-0.253951386408357	4.21646663409079	0.720945280600802	0.426777660552516	0.915586936450433
AT1G04480	-1.08506330923542	2.49971068764089	0.720742526052492	0.426839350441528	0.915586936450433
AT2G41730	-0.320785818543496	5.87681425873177	0.720420219134136	0.426937446459801	0.915586936450433
AT2G37555	-0.122185949662753	9.41034786207174	0.720289328056158	0.426977294892555	0.915586936450433
AT5G08540	-0.354060367606809	3.46156739089055	0.720198097451543	0.427005072849994	0.915586936450433
AT3G60080	0.172732670352395	6.6120545529649	0.719704479499956	0.427155423362552	0.915675608999439
AT5G63195	0.114709305198132	12.6399524270974	0.718682233043552	0.427467075042077	0.916048960606722
AT3G01520	1.43678675346622	3.21817452171618	0.727430594283172	0.427547669865368	0.916048960606722
AT5G13990	0.382001946519053	3.67545814037628	0.71740364710448	0.427857422376075	0.916108814883772
AT4G13572	0.330400225761066	7.16019567315672	0.719002421859181	0.427884425766328	0.916108814883772
AT3G09980	0.98639059313886	2.66728386285978	0.717255310019956	0.427902748435177	0.916108814883772
AT2G03975	-0.100084158229667	8.38242906589978	0.716355623885116	0.428177833066067	0.916464197602045
AT1G75380	1.46417531905392	1.9901830496072	0.714924401927504	0.428616059895115	0.917168496989012
AT1G45976	1.01626856405976	2.68945470740218	0.71398260657288	0.428904846373104	0.91739029876723
AT5G67460	-0.747807156568656	2.58774665735012	0.713874183954572	0.428938113743326	0.91739029876723
AT1G50440	-0.266502993829885	6.3221510444716	0.712230353707759	0.429443031105609	0.918236422580356
AT1G70310	1.11903825304056	2.23664636394873	0.711119394893975	0.429784847123351	0.918274905225959
AT1G79840	0.313520919750465	4.08248521978291	0.710547351598202	0.429961032737795	0.918274905225959
AT3G09305	-0.340236278025539	6.32405834775134	0.710359274330788	0.43001898626749	0.918274905225959
AT3G01635	0.243906435145169	3.66891905225826	0.710156850040466	0.430081375557002	0.918274905225959
AT2G41900	-0.617433353837544	2.16635682670199	0.709994203275125	0.430131516203273	0.918274905225959
AT3G04920	-0.393653332803789	2.96437938975984	0.709674522613898	0.430230096280358	0.918274905225959
AT1G66970	1.85155273467083	1.73300755219369	0.708955787619345	0.430451873985582	0.918274905225959
AT5G23450	1.48268261141597	2.27186930009769	0.708685404275321	0.430535355879996	0.918274905225959
AT5G52840	-0.488446405958583	4.23263130745839	0.708664920005565	0.430541681604729	0.918274905225959
AT1G74580	-0.518140300554311	2.49770904486392	0.708376415081987	0.430630791373665	0.918274905225959
AT2G24970	0.207548027849068	5.79031045398509	0.707991894388435	0.430749606317849	0.918274905225959
AT3G29330	-0.350427633929885	3.8560206489726	0.707917197096108	0.430772693904952	0.918274905225959
AT5G14440	-0.133920017827947	7.34590868838648	0.70705562023839	0.431039144847346	0.918421299205057
AT5G53800	-0.28306345685718	3.57148341319764	0.706793317679663	0.431120320422765	0.918421299205057
AT1G55270	0.258797708158651	5.60080487293805	0.706380581682785	0.431248104060759	0.918421299205057
AT1G11900	1.42118228086803	2.55773476351255	0.705809306162511	0.431425078715888	0.918421299205057
AT1G63800	-1.51074227684391	1.79004248902947	0.705355779267141	0.431565664710523	0.918421299205057
AT1G16210	0.283288218266191	4.04384251281748	0.705208069631289	0.431611469234952	0.918421299205057
AT1G73065	-0.635909335500319	2.41578017618492	0.705112109457538	0.431641230792463	0.918421299205057
AT5G07470	-0.365399378804363	2.88668587962978	0.704871236657697	0.43171595173917	0.918421299205057
AT2G05920	-0.962815757558461	2.62109778031257	0.704386854836867	0.431866278472361	0.918508507707925
AT3G15500	-1.12232655206333	2.37947096930584	0.703164977064865	0.432245883822015	0.918666501881497
AT5G19760	-0.273573461201872	4.12402166214117	0.702930243330001	0.432318874878975	0.918666501881497
AT1G27950	-1.00810619074917	3.33324497783748	0.705369367183521	0.432435490388975	0.918666501881497
AT5G16930	-0.233265164348702	5.24698429732346	0.702092290275487	0.432579610862983	0.918666501881497
AT1G51730	1.32927568317146	2.63276887009081	0.702045286042362	0.432594244598016	0.918666501881497
AT4G32060	1.05469671412196	2.45327235064238	0.702037474096478	0.43259667675791	0.918666501881497
AT2G27820	0.35579928436714	3.03732895608235	0.701663735288807	0.432713063442745	0.918681436942759
AT1G12820	0.184851596014317	6.92041331142951	0.701042400093506	0.432906673396609	0.918688964540924
AT5G45490	0.274642936509698	3.57489338180142	0.700620507401191	0.433038221127325	0.918688964540924
AT3G51920	0.984916385512588	3.00164570146848	0.700599820308588	0.433044673203435	0.918688964540924
AT5G18220	-0.398990156739675	2.96784761513255	0.698565690096981	0.43367990211511	0.919499804709058
AT1G04400	0.545338572875663	2.50830382574207	0.697999799965769	0.433856905562121	0.919499804709058
AT1G04567	-0.357858579073688	3.29882905412557	0.697289382067076	0.434079291118214	0.919499804709058
AT5G01895	-0.272511973922452	7.33018928051839	0.696857701233435	0.434214517862527	0.919499804709058
AT1G09390	1.68259887209739	5.33253707087033	0.72025563601993	0.434322789608793	0.919499804709058
AT4G11260	-0.9766491095234	2.62338982481011	0.696492534751661	0.434328965051204	0.919499804709058
AT1G05463	-0.270388830603149	4.90413377805145	0.696379823327257	0.434364300512712	0.919499804709058
AT4G07975	-0.125028798086298	9.7622079437086	0.69631783884132	0.434383734989658	0.919499804709058
AT4G26690	-0.108973210248595	7.12692750807834	0.696083743669884	0.43445714613781	0.919499804709058
AT5G06190	-0.373893859848832	3.32352191341121	0.695878926728076	0.434521393250203	0.919499804709058
AT3G08220	-0.317017645268768	3.92984545135322	0.695038358713296	0.434785234191294	0.919826429725778
AT1G01160	-0.102754607672818	8.60418459451277	0.694321778304364	0.43501037482705	0.920071036989437
AT5G03940	-0.250193797255829	4.07937661950837	0.693358020137104	0.435313491772243	0.92039191188368
AT1G04250	1.4083676087914	2.2390330211755	0.693000478295317	0.435426036603993	0.92039191188368
AT2G35860	0.25963218433719	5.63579796787312	0.692250003793545	0.435662429176862	0.92039191188368
AT4G37320	-0.526320974131148	2.74270063663248	0.691943706043562	0.435758973591615	0.92039191188368
AT4G28770	0.127879291308828	6.20043300604821	0.691486366133131	0.435903194701849	0.92039191188368
AT4G09350	-1.10748867997898	2.08308472929389	0.691186811681252	0.435997703040987	0.92039191188368
AT5G64110	-0.505023211350155	3.17766996677276	0.690955421575467	0.436070729916252	0.92039191188368
AT1G08797	-0.086817944522553	8.75241327319259	0.6906311482793	0.43617310621539	0.92039191188368
AT4G23680	0.907071809128067	2.88748449617882	0.690366854456249	0.43625657700012	0.92039191188368
AT2G20780	-1.78139741608951	2.00932234688089	0.69036342913995	0.436257658983551	0.92039191188368
AT4G18070	1.45070690644373	2.19097205056821	0.689288613012068	0.436597398479392	0.920856809026989
AT5G16340	0.264268402742683	5.08014342061984	0.688716773142541	0.436778337517197	0.920856809026989
AT4G11660	0.172104584745069	6.62005625923933	0.688305068446893	0.436908687273489	0.920856809026989
AT4G09010	-0.106784794278703	9.66028450823328	0.688280502601143	0.436916467180285	0.920856809026989
AT3G62870	0.235404689332267	4.40993072626035	0.68721598314093	0.437253825714374	0.921167693084034
AT1G27400	0.390481990322806	2.95276326986176	0.687001910171457	0.437321722126416	0.921167693084034
AT5G07950	0.177122989470543	5.03528339174881	0.686643057083585	0.437435578464844	0.921167693084034
AT1G70330	-0.107231234628936	7.07215348136703	0.686431986172375	0.437502570575562	0.921167693084034
AT3G04050	0.534894103840961	3.02742709199983	0.685494504740793	0.437800333065131	0.921369419949716
AT5G60670	0.358633970272268	3.62596066347362	0.685271849818138	0.437871103991508	0.921369419949716
AT3G03360	0.59745206268627	2.45256034979745	0.684467488564809	0.438126934902142	0.921369419949716
AT1G36992	-0.125525870057626	7.09025640572022	0.683575459906784	0.438410950542918	0.921369419949716
AT2G26650	0.38160629876174	2.97541706286619	0.683560655935092	0.438415666703047	0.921369419949716
AT1G04133	0.256979734874339	4.1458120771316	0.683482417677953	0.438440592829888	0.921369419949716
AT5G28910	-1.20439661745296	1.90397805918012	0.683308521227177	0.438496003706055	0.921369419949716
AT4G37410	0.26910831848906	9.54857130694958	0.685876759470054	0.438539839401142	0.921369419949716
AT3G13810	0.324231461465984	3.40532530778946	0.682995768132777	0.438595690693385	0.921369419949716
AT1G67590	0.529548025214962	3.59117782291666	0.682563121373723	0.438733657116153	0.921369419949716
AT3G07120	-0.633566689922297	2.23122194016821	0.682301662213538	0.438817069970131	0.921369419949716
AT1G76150	-0.180093104273385	6.0377737543482	0.681996484913356	0.438914464782617	0.921369419949716
AT5G38640	1.42791283746181	3.97273055959862	0.696356722739359	0.44027113810673	0.922242523796668
AT5G15230	1.09674642248059	1.94855604284656	0.677019696637659	0.440508052275999	0.922242523796668
AT5G47370	-1.26318472598647	2.06848441821952	0.676806330966848	0.440576596417581	0.922242523796668
AT3G18710	-0.28569262946824	3.50552758623074	0.676602990714037	0.440641937050012	0.922242523796668
AT2G19740	0.3822099708394	3.4284547049838	0.676540593173514	0.44066199101575	0.922242523796668
AT2G28605	-1.11020944523271	2.06142292044962	0.676451313780459	0.440690687295441	0.922242523796668
AT1G42540	0.279330835386199	4.080641200424	0.676269786211541	0.440749044057633	0.922242523796668
AT5G59880	-1.13138716493024	2.0595060779984	0.676062812787873	0.440815597371405	0.922242523796668
AT1G60000	-0.567255510403399	3.05106896840501	0.675829228730999	0.440890728358723	0.922242523796668
AT4G07170	-0.638980112594648	2.21515515271867	0.675648750925124	0.44094879320168	0.922242523796668
AT5G49440	0.160116395171127	12.050293624622	0.67535944232791	0.441041899628381	0.922242523796668
AT5G10010	-0.431955082514592	2.86933772402908	0.67511435912488	0.441120799897716	0.922242523796668
AT2G46572	-0.233038654305244	5.27188437710345	0.675102583755163	0.441124591388226	0.922242523796668
AT3G27110	-1.05707037500441	2.38905275077145	0.675065529024445	0.441136522817852	0.922242523796668
AT5G20360	-0.964701839039491	3.27965934795933	0.67667753054929	0.44120452431134	0.922242523796668
AT1G04723	-0.490063099493471	3.3873593307914	0.674608204360035	0.441283824989719	0.922242523796668
AT3G50770	-0.811269762643078	1.88765183813896	0.674469209950402	0.441328611328771	0.922242523796668
AT5G04015	0.282174526875224	3.90703116258231	0.674463350301563	0.441330499579211	0.922242523796668
AT2G46210	-0.425009982974071	5.29838294868443	0.674046127084705	0.44146498421444	0.922242523796668
AT1G16280	-0.133055853272997	6.6960565135871	0.673857087984679	0.441525941043947	0.922242523796668
AT3G19580	0.540006633714278	2.52268488527933	0.672557593860716	0.441945365950694	0.92265637059498
AT3G54363	0.433853092900735	2.7211483043265	0.672497365710167	0.441964821937835	0.92265637059498
AT3G14360	-1.75018811229538	2.31070755278947	0.672161617823381	0.442073308507448	0.92265637059498
AT2G08635	0.118234446227097	7.32789678487254	0.671698691241166	0.442222964669936	0.92265637059498
AT5G20240	-0.757412130096158	2.13445198523415	0.671543341958348	0.442273206092844	0.92265637059498
AT2G17980	-1.14419413586061	2.10208051761806	0.670921206449223	0.442474509806367	0.922774565030933
AT2G36990	1.77289009267786	2.21363134045944	0.670567570064189	0.442589006392926	0.922774565030933
AT4G37790	0.360987485274596	3.49854819658139	0.669958296623922	0.442786390984105	0.922774565030933
AT2G03690	-0.104045440496415	6.94242856711852	0.669757689442953	0.442851414547279	0.922774565030933
AT4G36840	0.384045260059855	3.717344860406	0.669306657301298	0.442997669817874	0.922774565030933
AT1G15810	-0.129883283386212	7.48683135877193	0.669212889256718	0.443028086314683	0.922774565030933
AT2G39770	0.97195239847565	2.47432985340573	0.668995091465382	0.443098749593475	0.922774565030933
AT5G45050	0.522980474801315	2.8373436943795	0.668154624564292	0.443371617895576	0.92287944635344
AT5G59420	1.77600341101368	3.11262476641549	0.681061554838269	0.443405940876636	0.92287944635344
AT4G16690	-0.345517430304935	4.85932280713823	0.667825129848259	0.443478672173412	0.92287944635344
AT1G18415	-0.186203496335214	6.74171560106892	0.666534584453612	0.443898408603501	0.923318658815949
AT3G06990	-1.77971393586218	1.6375309449858	0.666500381716044	0.443909542073279	0.923318658815949
AT1G21500	-1.40946108732001	2.37758320120865	0.666148024100212	0.444024267659534	0.92332868133855
AT1G04410	-0.941691335132877	3.95388670871623	0.672451128166989	0.444461694512284	0.923662971485744
AT1G53090	-1.54533803543961	1.73705429022778	0.664599714145351	0.444528999600896	0.923662971485744
AT4G30790	-0.124897743231556	7.69607000010857	0.664394271734413	0.444596046509694	0.923662971485744
AT1G24510	1.79448271992926	1.69897578892652	0.66379410202734	0.44479201492533	0.923662971485744
AT3G54420	-0.085914026828915	7.78281935487905	0.663748973481436	0.444806756446072	0.923662971485744
AT3G26400	0.934431397738187	3.10501799953498	0.663632806892011	0.444844706895765	0.923662971485744
AT4G28070	-0.675682710499701	2.28487368774732	0.662947741162465	0.445068625534959	0.923899560938767
AT3G46510	0.978874473415263	2.78821744789597	0.661955773067629	0.445393205180435	0.924344939901392
AT1G33420	0.126291421196219	8.14914391581136	0.66113479030302	0.445662148831723	0.924538887332883
AT3G02080	0.341200394393954	2.99931621190961	0.660665936912001	0.445815866191583	0.924538887332883
AT1G64370	0.372912943282739	5.30394109975993	0.660550183233485	0.445853831179035	0.924538887332883
AT3G56830	-1.03992746371732	2.27775055349044	0.660327562158407	0.445926862453618	0.924538887332883
AT1G09560	0.507153364926891	2.80594612175245	0.659328658403568	0.446254811430842	0.924990543012707
AT4G02840	-0.631795318441385	2.11327150264476	0.658444653844318	0.446545388660258	0.925087206693819
AT5G63310	-1.20155847160219	5.67649047666912	0.679956110606882	0.446679301491319	0.925087206693819
AT1G59359	-0.216117546756713	4.07804129467339	0.655389545868411	0.447552164491014	0.925087206693819
AT3G04355	-0.183811336233312	4.25571012029997	0.654735199600928	0.447768311844141	0.925087206693819
AT1G20220	0.911827397075731	2.6458468110088	0.654429707046454	0.447869286275408	0.925087206693819
AT5G09635	-0.445541574558411	2.75630020737394	0.654376844716133	0.447886762892267	0.925087206693819
AT4G00730	0.44805573737019	3.21603412444319	0.65378629671568	0.448082082739001	0.925087206693819
AT1G20010	-0.942170218004964	2.78750341675962	0.653371365779544	0.448219407396977	0.925087206693819
AT2G37550	-0.0899832957688941	6.79044747713717	0.653133330235713	0.448298220318797	0.925087206693819
AT5G20650	0.077113750326494	7.65863795216807	0.652670551452017	0.448451514420925	0.925087206693819
AT4G14870	-0.195745190049733	4.13420615126406	0.652392272012847	0.448543737761163	0.925087206693819
AT4G12010	-0.972173322020184	3.34118511416363	0.654908089109216	0.448550849827638	0.925087206693819
